from,to,
6000,600024638,
6000,600024680,
6000,600070588,
6000,600053322,
6000,600058072,
6000,600067112,
6000,600067126,
6000,600004870,
6000,600006000,
6000,600085446,
6000,600078148,
6000,600057792,
6000,600059587,
6000,600040830,
6000,600042468,
6000,600064434,
6000,600065000,
6000,600068224,
6000,600014218,
6000,600031393,
6000,600017918,
6000,600030378,
6000,600021230,
6000,600003666,
6000,600031708,
6000,600047710,
6000,600036434,
6000,600036490,
6000,600067042,
6000,600006308,
6000,600030014,
6000,600023168,
6000,600031960,
6000,600075630,
6000,600080448,
6000,600081554,
6000,600073108,
6000,600036000,
6000,600042370,
6000,600036546,
6000,600046114,
6000,600036084,
6000,600017610,
6000,600019612,
6000,600073962,
6000,600080000,
6000,600081344,
6000,600036056,
6000,600039178,
6000,600039259,
6000,600050398,
6000,600044000,
6000,600056112,
6000,600056924,
6000,600057526,
6000,600024134,
6000,600009878,
6000,600020242,
6000,600023182,
6000,600023910,
6000,600086930,
6000,600083346,
6000,600080854,
6000,600067056,
6000,600071225,
6000,600038520,
6000,600052694,
6000,600043294,
6000,600040886,
6000,600049362,
6000,600054806,
6000,600057414,
6000,600073220,
6000,600022972,
6000,600016000,
6000,600000884,
6000,600028168,
6000,600017988,
6000,600023042,
6000,600086328,
6000,600084200,
6000,600082422,
6000,600072506,
6000,600045358,
6000,600037692,
6000,600040004,
6000,600036672,
6000,600062980,
6000,600049270,
6000,600048914,
6000,600040438,
6000,600052526,
6000,600059451,
6000,600069084,
6000,600012552,
6000,600009710,
6000,600019584,
6000,600022412,
6000,600016462,
6000,600085684,
6000,600086972,
6000,600078120,
6000,600071106,
6000,600064224,
6000,600071876,
6000,600046870,
6000,600039496,
6000,600069154,
6000,600040704,
6000,600048354,
6000,600059892,
6000,600069196,
6000,600013214,
6000,600003386,
6000,600022790,
6000,600029504,
6000,600082954,
6000,600054848,
6000,600062546,
6000,600055254,
6000,600068014,
6000,600053070,
6000,600062602,
6000,600051182,
6000,600068154,
6000,600056938,
6000,600070364,
6000,600033434,
6000,600023616,
6000,600002252,
6000,600020956,
6000,600022300,
6000,600077000,
6000,600080644,
6000,600084816,
6000,600042006,
6000,600039122,
6000,600058520,
6000,600062644,
6000,600068084,
6000,600014890,
6000,600007946,
6000,600018688,
6000,600027000,
6000,600004758,
6000,600003064,
6000,600021796,
6000,600028112,
6000,600011040,
6000,600031260,
6000,600077574,
6000,600086440,
6000,600066000,
6000,600053980,
6000,600056000,
6000,600062364,
6000,600073080,
6000,600072520,
6000,600041936,
6000,600069070,
6000,600008310,
6000,600017022,
6000,600023126,
6000,600008142,
6000,600013588,
6000,600087042,
6000,600078582,
6000,600043280,
6000,600038226,
6000,600048788,
6000,600039486,
6000,600041124,
6000,600054274,
6000,600059514,
6000,600048690,
6000,600070042,
6000,600060466,
6000,600062896,
6000,600010928,
6000,600020018,
6000,600022678,
6000,600082996,
6000,600069088,
6000,600045736,
6000,600049187,
6000,600044112,
6000,600046898,
6000,600040256,
6000,600044574,
6000,600043140,
6000,600036980,
6000,600055156,
6000,600032548,
6000,600004996,
6000,600033364,
6000,600025380,
6000,600000947,
6000,600016560,
6000,600018506,
6000,600025296,
6000,600083612,
6000,600083850,
6000,600080812,
6000,600081204,
6000,600048648,
6000,600050258,
6000,600072996,
6000,600050874,
6000,600068378,
6000,600068364,
6000,600065042,
6000,600065084,
6000,600069112,
6000,600032506,
6000,600002924,
6000,600013210,
6000,600003302,
6000,600019192,
6000,600085586,
6000,600047486,
6000,600044826,
6000,600067000,
6000,600054652,
6000,600039248,
6000,600055520,
6000,600056784,
6000,600022804,
6000,600031568,
6000,600022230,
6000,600029000,
6000,600086832,
6000,600070770,
6000,600041712,
6000,600041992,
6000,600036826,
6000,600038562,
6000,600009892,
6000,600013392,
6000,600007218,
6000,600002112,
6000,600031414,
6000,600013945,
6000,600005108,
6000,600016322,
6000,600019402,
6000,600025128,
6000,600087056,
6000,600046170,
6000,600054386,
6000,600040340,
6000,600068294,
6000,600033518,
6000,600018100,
6000,600003204,
6000,600008758,
6000,600028000,
6000,600081666,
6000,600044028,
6000,600045022,
6000,600054232,
6000,600013756,
6000,600030798,
6000,600013014,
6000,600013882,
6000,600006560,
6000,600016378,
6000,600078106,
6000,600072674,
6000,600052582,
6000,600047766,
6000,600072646,
6000,600068252,
6000,600054008,
6000,600058352,
6000,600033308,
6000,600002476,
6000,600008058,
6000,600002896,
6000,600010046,
6000,600005290,
6000,600019766,
6000,600030392,
6000,600080994,
6000,600078092,
6000,600060984,
6000,600064000,
6000,600046492,
6000,600050734,
6000,600002364,
6000,600000394,
6000,600003162,
6000,600002042,
6000,600085922,
6000,600086300,
6000,600042524,
6000,600046842,
6000,600034904,
6000,600040354,
6000,600070098,
6000,600034120,
6000,600013294,
6000,600004030,
6000,600003274,
6000,600000562,
6000,600017498,
6000,600026000,
6000,600086944,
6000,600036770,
6000,600049278,
6000,600057764,
6000,600059962,
6000,600065070,
6000,600070742,
6000,600009864,
6000,600009598,
6000,600009066,
6000,600014260,
6000,600000296,
6000,600014274,
6000,600016224,
6000,600014974,
6000,600030658,
6000,600017750,
6000,600085600,
6000,600045246,
6000,600043000,
6000,600068000,
6000,600048956,
6000,600060900,
6000,600050916,
6000,600061026,
6000,600003526,
6000,600006798,
6000,600022594,
6000,600025436,
6000,600004982,
6000,600085292,
6000,600084550,
6000,600077392,
56000,5600049980,
56000,5600047805,
56000,5600031855,
56000,5600041353,
56000,5600079705,
56000,5600047950,
56000,5600014165,
56000,5600017645,
56000,5600013150,
56000,5600024025,
56000,5600032435,
56000,5600000825,
56000,5600084925,
56000,5600042005,
56000,5600068685,
56000,5600043745,
56000,5600066075,
56000,5600020110,
56000,5600011120,
56000,5600033740,
56000,5600043455,
56000,5600000245,
56000,5600081300,
56000,5600071150,
56000,5600067440,
56000,5600051720,
56000,5600077530,
56000,5600063900,
56000,5600004885,
56000,5600048675,
56000,5600048530,
56000,5600067235,
56000,5600005320,
56000,5600004740,
56000,5600055345,
56000,5600061610,
56000,5600062450,
56000,5600044760,
56000,5600021125,
56000,5600019530,
56000,5600045050,
56000,5600015325,
56000,5600013900,
56000,5600011265,
56000,5600005245,
56000,5600032290,
56000,5600023155,
56000,5600061435,
56000,5600035625,
56000,5600074775,
56000,5600015760,
56000,5600035335,
56000,5600076515,
56000,5600079125,
56000,5600050415,
56000,5600010685,
56000,5600073180,
56000,5600038960,
56000,5600005625,
56000,5600029825,
56000,5600086665,
56000,5600056215,
56000,5600033885,
56000,5600042730,
56000,5600067090,
56000,5600011700,
56000,5600015905,
56000,5600034320,
56000,5600053460,
56000,5600021415,
56000,5600075790,
56000,5600019385,
56000,5600020690,
56000,5600022720,
56000,5600025620,
56000,5600076370,
56000,5600063755,
56000,5600074195,
56000,5600069845,
56000,5600040120,
56000,5600061580,
56000,5600066220,
56000,5600025765,
56000,5600050270,
56000,5600051575,
56000,5600028230,
56000,5600060130,
56000,5600054185,
56000,5600052445,
56000,5600057810,
56000,5600001695,
56000,5600007060,
56000,5600070570,
56000,5600039105,
56000,5600046790,
56000,5600024750,
56000,5600032870,
56000,5600085015,
56000,5600083040,
26000,2600075220,
26000,2600073100,
26000,2600050560,
26000,2600061220,
26000,2600066300,
26000,2600013140,
26000,2600013620,
26000,2600005140,
26000,2600015140,
26000,2600029940,
26000,2600031160,
26000,2600008540,
26000,2600034000,
26000,2600088140,
26000,2600076960,
26000,2600076560,
26000,2600080340,
26000,2600053760,
26000,2600069520,
26000,2600042820,
26000,2600041420,
26000,2600068880,
26000,2600063800,
26000,2600050660,
26000,2600050280,
26000,2600065820,
26000,2600068760,
26000,2600069540,
26000,2600017020,
26000,2600003200,
26000,2600014320,
26000,2600009840,
26000,2600030200,
26000,2600025180,
26000,2600027960,
26000,2600038920,
26000,2600071000,
26000,2600055820,
26000,2600042460,
26000,2600055540,
26000,2600044480,
26000,2600044940,
26000,2600061860,
26000,2600062020,
26000,2600038380,
26000,2600030040,
26000,2600023140,
26000,2600009180,
26000,2600023500,
26000,2600021180,
26000,2600034360,
26000,2600086000,
26000,2600087420,
26000,2600080820,
26000,2600054560,
26000,2600075420,
26000,2600039540,
26000,2600058080,
26000,2600058640,
26000,2600064900,
26000,2600013900,
26000,2600013760,
26000,2600010160,
26000,2600010760,
26000,2600004740,
26000,2600031300,
26000,2600007660,
26000,2600007580,
26000,2600034480,
26000,2600023380,
26000,2600038460,
26000,2600080700,
26000,2600069035,
26000,2600059440,
26000,2600015020,
26000,2600000440,
26000,2600022120,
26000,2600029000,
26000,2600030340,
26000,2600088900,
26000,2600043380,
26000,2600042780,
26000,2600053340,
26000,2600041220,
26000,2600053320,
26000,2600066640,
26000,2600014940,
26000,2600010620,
26000,2600014780,
26000,2600018300,
26000,2600001740,
26000,2600030580,
26000,2600015000,
26000,2600031000,
26000,2600077700,
26000,2600077860,
26000,2600081840,
26000,2600052960,
26000,2600040980,
26000,2600050760,
26000,2600039360,
26000,2600057760,
26000,2600062340,
26000,2600071540,
26000,2600010580,
26000,2600010860,
26000,2600011180,
26000,2600011000,
26000,2600033260,
26000,2600007860,
26000,2600000620,
26000,2600025040,
26000,2600081200,
26000,2600071860,
26000,2600051820,
26000,2600052980,
26000,2600047820,
26000,2600051980,
26000,2600042160,
26000,2600049000,
26000,2600057220,
26000,2600061020,
26000,2600047100,
26000,2600063540,
26000,2600063820,
26000,2600006900,
26000,2600009820,
26000,2600003740,
26000,2600003880,
26000,2600016420,
26000,2600000700,
26000,2600037120,
26000,2600008640,
26000,2600036280,
26000,2600029200,
26000,2600034640,
26000,2600036380,
26000,2600088260,
26000,2600081700,
26000,2600047800,
26000,2600049540,
26000,2600071560,
26000,2600056020,
26000,2600041920,
26000,2600063900,
26000,2600029660,
26000,2600007520,
26000,2600035580,
26000,2600082880,
26000,2600082300,
26000,2600072840,
26000,2600046320,
26000,2600055960,
26000,2600067900,
26000,2600072180,
26000,2600054220,
26000,2600046500,
26000,2600069420,
26000,2600067500,
26000,2600016280,
26000,2600013420,
26000,2600016440,
26000,2600008100,
26000,2600001180,
26000,2600037420,
26000,2600013220,
26000,2600030060,
26000,2600070640,
26000,2600084500,
26000,2600074980,
26000,2600050880,
26000,2600069400,
26000,2600057920,
26000,2600046360,
26000,2600060860,
26000,2600069180,
26000,2600007060,
26000,2600017360,
26000,2600008300,
26000,2600019560,
26000,2600083060,
26000,2600076120,
26000,2600076380,
26000,2600082960,
26000,2600077600,
26000,2600079000,
26000,2600055220,
26000,2600046880,
26000,2600061920,
26000,2600053920,
26000,2600050720,
26000,2600064740,
26000,2600069880,
26000,2600012580,
26000,2600011920,
26000,2600012320,
26000,2600019140,
26000,2600017100,
26000,2600027380,
26000,2600031380,
26000,2600088240,
26000,2600089260,
26000,2600078140,
26000,2600043300,
26000,2600055500,
26000,2600053960,
26000,2600056140,
26000,2600053180,
26000,2600064160,
26000,2600011480,
26000,2600013820,
26000,2600016160,
26000,2600000980,
26000,2600001660,
26000,2600019780,
26000,2600023980,
26000,2600022380,
26000,2600030600,
26000,2600031720,
26000,2600012060,
26000,2600085580,
26000,2600081020,
26000,2600074900,
26000,2600051600,
26000,2600046000,
26000,2600052920,
26000,2600047280,
26000,2600071700,
26000,2600059140,
26000,2600013860,
26000,2600013880,
26000,2600030420,
26000,2600006980,
26000,2600025320,
26000,2600028000,
26000,2600086120,
26000,2600081680,
26000,2600079120,
26000,2600044715,
26000,2600063260,
26000,2600054120,
26000,2600041340,
26000,2600046440,
26000,2600056080,
26000,2600036960,
26000,2600024540,
26000,2600006020,
26000,2600009000,
26000,2600012260,
26000,2600024420,
26000,2600007020,
26000,2600014820,
26000,2600026360,
26000,2600023560,
26000,2600031260,
26000,2600086680,
26000,2600085480,
26000,2600079160,
26000,2600041060,
26000,2600052180,
26000,2600065800,
26000,2600069260,
26000,2600058740,
26000,2600066100,
26000,2600013400,
26000,2600001260,
26000,2600028360,
26000,2600035540,
26000,2600003000,
26000,2600025000,
26000,2600017740,
26000,2600021100,
26000,2600030260,
26000,2600086780,
26000,2600070840,
26000,2600051200,
26000,2600039660,
26000,2600065060,
26000,2600071740,
26000,2600057280,
26000,2600067280,
26000,2600059920,
26000,2600064060,
26000,2600067820,
26000,2600036860,
26000,2600024580,
26000,2600015920,
26000,2600026460,
26000,2600021000,
26000,2600005320,
26000,2600027500,
26000,2600027740,
26000,2600001300,
26000,2600038180,
26000,2600038700,
26000,2600024020,
26000,2600032640,
26000,2600089140,
26000,2600085080,
26000,2600084940,
26000,2600053500,
26000,2600043220,
26000,2600057380,
26000,2600040860,
26000,2600060680,
26000,2600069640,
26000,2600060740,
26000,2600036800,
26000,2600021780,
26000,2600018020,
26000,2600081420,
26000,2600073420,
26000,2600051460,
26000,2600045340,
26000,2600044200,
26000,2600050000,
26000,2600065860,
26000,2600005580,
26000,2600004160,
26000,2600089000,
26000,2600049980,
26000,2600040320,
26000,2600024120,
26000,2600032320,
26000,2600014200,
26000,2600017320,
26000,2600021040,
26000,2600018080,
26000,2600006460,
26000,2600088940,
26000,2600082780,
26000,2600088380,
26000,2600070680,
26000,2600059860,
26000,2600040960,
26000,2600046040,
26000,2600051660,
26000,2600059220,
26000,2600068240,
26000,2600071660,
26000,2600037860,
26000,2600004105,
26000,2600022160,
26000,2600017840,
26000,2600032300,
26000,2600026420,
26000,2600025360,
26000,2600027760,
26000,2600032020,
26000,2600075860,
26000,2600074960,
26000,2600064140,
26000,2600045540,
26000,2600052080,
26000,2600060660,
26000,2600061600,
26000,2600011400,
26000,2600022740,
26000,2600039180,
26000,2600008160,
26000,2600003520,
26000,2600010180,
26000,2600075820,
26000,2600082020,
26000,2600082450,
26000,2600052380,
26000,2600047560,
26000,2600044880,
26000,2600057080,
26000,2600057140,
26000,2600016620,
26000,2600031200,
26000,2600024290,
26000,2600031180,
26000,2600082453,
26000,2600081360,
26000,2600046940,
26000,2600060580,
26000,2600060840,
26000,2600045240,
26000,2600061940,
26000,2600055560,
26000,2600071140,
26000,2600037820,
26000,2600024060,
26000,2600021020,
26000,2600033420,
26000,2600076460,
26000,2600053780,
26000,2600049640,
26000,2600047980,
26000,2600039720,
26000,2600039080,
26000,2600001800,
26000,2600022000,
26000,2600022880,
26000,2600076420,
26000,2600070040,
26000,2600053020,
26000,2600050320,
26000,2600066140,
26000,2600044460,
26000,2600065680,
26000,2600039500,
26000,2600072080,
26000,2600000380,
26000,2600030700,
26000,2600032980,
26000,2600001540,
26000,2600036720,
26000,2600018040,
26000,2600035520,
26000,2600077420,
26000,2600084000,
26000,2600075100,
26000,2600061760,
26000,2600040680,
26000,2600071360,
26000,2600070520,
26000,2600049740,
26000,2600056680,
26000,2600069800,
26000,2600036300,
26000,2600012760,
26000,2600004080,
26000,2600027080,
26000,2600004940,
26000,2600000860,
26000,2600033340,
26000,2600025940,
26000,2600083020,
26000,2600076220,
26000,2600070960,
26000,2600081540,
26000,2600070940,
26000,2600072960,
26000,2600055100,
26000,2600052760,
26000,2600050620,
26000,2600052540,
26000,2600069080,
26000,2600047180,
26000,2600044440,
26000,2600057520,
26000,2600075280,
26000,2600056200,
26000,2600056860,
26000,2600062740,
26000,2600056320,
26000,2600062980,
26000,2600043340,
26000,2600004120,
26000,2600012480,
26000,2600014400,
26000,2600025780,
26000,2600034160,
26000,2600027880,
26000,2600033280,
26000,2600070760,
26000,2600079720,
26000,2600076500,
26000,2600079600,
26000,2600051900,
26000,2600042260,
26000,2600051940,
26000,2600039800,
26000,2600055280,
26000,2600057100,
26000,2600065560,
26000,2600038640,
26000,2600014460,
26000,2600005920,
26000,2600014260,
26000,2600026640,
26000,2600088420,
26000,2600073660,
26000,2600052940,
26000,2600061620,
26000,2600065440,
26000,2600044780,
26000,2600007960,
26000,2600011800,
26000,2600017460,
26000,2600035100,
26000,2600013600,
26000,2600016140,
26000,2600005660,
26000,2600008460,
26000,2600018920,
26000,2600025420,
26000,2600031420,
26000,2600036560,
26000,2600036460,
26000,2600089320,
26000,2600081960,
26000,2600076240,
26000,2600049900,
26000,2600052440,
26000,2600063700,
26000,2600055020,
26000,2600049700,
26000,2600040000,
26000,2600065900,
26000,2600063660,
26000,2600064020,
26000,2600016480,
26000,2600001380,
26000,2600006660,
26000,2600005080,
26000,2600025980,
26000,2600035480,
26000,2600084880,
26000,2600087140,
26000,2600080420,
26000,2600042240,
26000,2600066000,
26000,2600069680,
26000,2600056360,
26000,2600063300,
26000,2600058980,
26000,2600069020,
26000,2600068380,
26000,2600027440,
26000,2600005500,
26000,2600019420,
26000,2600009220,
26000,2600019880,
26000,2600024740,
26000,2600036920,
26000,2600036700,
26000,2600080960,
26000,2600086920,
26000,2600075700,
26000,2600079760,
4000,400068080,
4000,400036290,
4000,400014870,
4000,400065350,
4000,400051600,
4000,400010180,
4000,400007940,
4000,400028030,
4000,400049640,
4000,400067800,
4000,400030270,
4000,400073420,
4000,400009690,
4000,400066820,
4000,400051810,
4000,400068850,
4000,400005770,
4000,400012840,
4000,400022220,
4000,400004720,
4000,400063470,
4000,400014380,
4000,400055560,
4000,400055980,
4000,400083930,
4000,400083790,
4000,400077490,
4000,400028380,
4000,400025300,
4000,400062140,
4000,400006260,
4000,400020750,
4000,400013890,
4000,400069480,
4000,400066470,
4000,400043990,
4000,400065000,
4000,400032020,
4000,400008220,
4000,400085400,
4000,400072420,
4000,400057380,
4000,400012000,
4000,400002830,
4000,400081480,
4000,400057450,
4000,400062000,
4000,400023620,
4000,400025720,
4000,400044270,
4000,400033280,
4000,400027820,
4000,400082740,
4000,400068990,
4000,400074190,
4000,400016410,
4000,400071510,
4000,400041330,
4000,400037200,
4000,400052930,
4000,400053070,
4000,400046000,
4000,400073000,
4000,400085540,
4000,400022360,
4000,400015500,
4000,400077000,
4000,400046350,
4000,400058150,
4000,400039370,
4000,400054050,
4000,400027400,
4000,400023760,
4000,400074400,
4000,400055000,
4000,400053490,
4000,400058010,
4000,400011300,
4000,400010530,
4000,400083090,
4000,400071300,
4000,400062350,
4000,400020050,
4000,400020960,
4000,400083160,
4000,400053700,
4000,400019145,
4000,400037620,
4000,400034120,
4000,400044410,
4000,400027050,
30000,3000040075,
30000,3000042850,
30000,3000039700,
30000,3000016825,
30000,3000003400,
30000,3000033775,
30000,3000081100,
30000,3000074575,
30000,3000073825,
30000,3000067600,
30000,3000038350,
30000,3000017275,
30000,3000070675,
30000,3000067450,
30000,3000019825,
30000,3000005275,
30000,3000064975,
30000,3000057700,
30000,3000006475,
30000,3000029500,
30000,3000034225,
30000,3000073675,
30000,3000065275,
30000,3000043450,
30000,3000058450,
30000,3000009775,
30000,3000023125,
30000,3000024850,
30000,3000030400,
30000,3000075475,
30000,3000048775,
30000,3000058375,
30000,3000058750,
30000,3000079825,
30000,3000072175,
30000,3000009700,
30000,3000043525,
30000,3000050200,
30000,3000047425,
30000,3000062200,
30000,3000019300,
30000,3000001675,
30000,3000028450,
30000,3000029575,
30000,3000072625,
30000,3000031450,
30000,3000022600,
30000,3000049525,
30000,3000057175,
30000,3000043975,
30000,3000035050,
30000,3000006250,
30000,3000040000,
30000,3000014200,
30000,3000016525,
30000,3000025300,
30000,3000079525,
30000,3000039925,
30000,3000062275,
30000,3000042700,
30000,3000077650,
30000,3000040525,
30000,3000053200,
30000,3000014950,
30000,3000010375,
30000,3000025225,
30000,3000078925,
30000,3000032800,
30000,3000056050,
30000,3000061525,
30000,3000066925,
30000,3000004975,
30000,3000081025,
30000,3000064525,
30000,3000049000,
30000,3000021850,
30000,3000038950,
30000,3000044275,
30000,3000043375,
30000,3000012775,
30000,3000004300,
30000,3000031075,
30000,3000058150,
30000,3000008575,
30000,3000080050,
30000,3000018775,
30000,3000026800,
30000,3000037825,
30000,3000015550,
30000,3000006550,
30000,3000075025,
30000,3000055525,
30000,3000034375,
30000,3000081475,
30000,3000047575,
30000,3000035600,
30000,3000064150,
30000,3000024475,
30000,3000011397,
30000,3000080350,
30000,3000058975,
30000,3000073975,
30000,3000077125,
30000,3000009475,
30000,3000008950,
30000,3000000700,
30000,3000028000,
30000,3000051550,
30000,3000014575,
30000,3000027700,
30000,3000067900,
30000,3000018475,
30000,3000020425,
30000,3000021025,
30000,3000052900,
30000,3000023650,
30000,3000014650,
30000,3000034450,
30000,3000079900,
30000,3000071200,
30000,3000076225,
30000,3000065050,
30000,3000016600,
30000,3000003475,
30000,3000036700,
30000,3000020800,
30000,3000032575,
30000,3000036400,
31000,3100028105,
31000,3100023270,
31000,3100029175,
31000,3100026350,
31000,3100041375,
31000,3100035245,
31000,3100029855,
31000,3100043755,
31000,3100021835,
31000,3100008780,
31000,3100011090,
31000,3100008150,
31000,3100014555,
31000,3100010390,
31000,3100013890,
31000,3100052995,
31000,3100051735,
31000,3100047360,
31000,3100046835,
31000,3100050230,
31000,3100032550,
31000,3100042775,
31000,3100030380,
31000,3100041480,
31000,3100038160,
31000,3100033530,
31000,3100031640,
31000,3100024740,
31000,3100034720,
31000,3100041235,
31000,3100021660,
31000,3100003250,
31000,3100011440,
31000,3100012315,
31000,3100001990,
31000,3100005350,
31000,3100004895,
31000,3100014450,
31000,3100012070,
31000,3100006085,
31000,3100016935,
31000,3100014380,
31000,3100020260,
31000,3100020435,
31000,3100048235,
31000,3100053240,
31000,3100049285,
31000,3100037910,
31000,3100035980,
31000,3100024915,
31000,3100023235,
31000,3100022290,
31000,3100002550,
31000,3100021240,
31000,3100003145,
31000,3100007065,
31000,3100007555,
31000,3100046695,
31000,3100049915,
31000,3100023830,
31000,3100026455,
31000,3100026560,
31000,3100033705,
31000,3100010110,
31000,3100009165,
31000,3100000625,
31000,3100013855,
31000,3100020750,
31000,3100016725,
31000,3100019385,
31000,3100047850,
31000,3100047675,
31000,3100046030,
31000,3100028350,
31000,3100030940,
31000,3100045225,
31000,3100037280,
31000,3100039345,
31000,3100023025,
31000,3100022325,
31000,3100003285,
31000,3100004615,
31000,3100004650,
31000,3100015920,
31000,3100051595,
31000,3100051070,
31000,3100047920,
31000,3100045190,
31000,3100024285,
31000,3100039870,
31000,3100023445,
31000,3100024355,
31000,3100039380,
31000,3100033880,
31000,3100039135,
31000,3100040430,
31000,3100044070,
31000,3100009200,
31000,3100020295,
31000,3100015500,
31000,3100005560,
31000,3100013225,
31000,3100054045,
31000,3100049460,
31000,3100048760,
31000,3100037420,
31000,3100030345,
31000,3100028420,
31000,3100040675,
31000,3100006820,
31000,3100011370,
31000,3100003635,
31000,3100004160,
31000,3100015605,
31000,3100018720,
31000,3100046380,
31000,3100048410,
31000,3100044700,
31000,3100029925,
31000,3100030310,
31000,3100030240,
31000,3100031570,
31000,3100029260,
31000,3100033565,
31000,3100033740,
31000,3100035560,
31000,3100042250,
31000,3100021345,
31000,3100010250,
31000,3100002830,
31000,3100018615,
31000,3100007485,
31000,3100051630,
31000,3100051665,
31000,3100050895,
31000,3100050125,
31000,3100049635,
31000,3100040570,
31000,3100041515,
31000,3100030030,
31000,3100035385,
31000,3100022115,
31000,3100013960,
31000,3100007415,
31000,3100017110,
31000,3100003215,
31000,3100022080,
31000,3100016760,
31000,3100007205,
31000,3100020470,
31000,3100054115,
31000,3100052015,
31000,3100047395,
31000,3100032060,
31000,3100045295,
31000,3100038575,
31000,3100031815,
31000,3100034230,
31000,3100026385,
31000,3100042075,
31000,3100021275,
31000,3100014065,
31000,3100020960,
31000,3100003180,
31000,3100003775,
31000,3100020680,
31000,3100006120,
31000,3100053905,
31000,3100053835,
31000,3100051245,
31000,3100047465,
31000,3100053415,
31000,3100048690,
31000,3100045575,
31000,3100032760,
31000,3100029715,
31000,3100033950,
31000,3100039100,
31000,3100038750,
31000,3100039975,
31000,3100009270,
31000,3100009095,
31000,3100017810,
31000,3100007660,
31000,3100001780,
31000,3100002865,
31000,3100011055,
31000,3100017670,
31000,3100043090,
31000,3100031395,
31000,3100046135,
31000,3100037560,
31000,3100003005,
31000,3100012420,
31000,3100013365,
31000,3100005490,
31000,3100019245,
31000,3100017320,
31000,3100012105,
31000,3100052925,
31000,3100052085,
31000,3100050965,
31000,3100047955,
31000,3100052575,
31000,3100045085,
31000,3100033250,
31000,3100030065,
31000,3100023690,
31000,3100040605,
31000,3100028000,
31000,3100032340,
31000,3100035700,
31000,3100037770,
31000,3100023655,
31000,3100038190,
31000,3100021905,
31000,3100020365,
31000,3100010740,
31000,3100002200,
31000,3100019455,
31000,3100001290,
31000,3100014100,
31000,3100018300,
31000,3100052540,
31000,3100049425,
31000,3100044595,
31000,3100037595,
31000,3100035000,
31000,3100044035,
31000,3100015360,
31000,3100017950,
31000,3100002305,
31000,3100000905,
31000,3100003530,
31000,3100015430,
31000,3100013085,
31000,3100018825,
31000,3100017530,
31000,3100014975,
31000,3100004230,
31000,3100048060,
31000,3100049530,
31000,3100045610,
31000,3100031115,
31000,3100036015,
31000,3100029085,
31000,3100041760,
31000,3100022920,
31000,3100007310,
31000,3100015710,
31000,3100004405,
31000,3100010180,
31000,3100010495,
31000,3100013295,
31000,3100053450,
31000,3100053345,
31000,3100048900,
31000,3100043055,
31000,3100050020,
31000,3100046800,
31000,3100023375,
31000,3100026420,
31000,3100029960,
31000,3100031465,
31000,3100026910,
31000,3100039310,
31000,3100034650,
31000,3100040325,
31000,3100041830,
31000,3100009375,
31000,3100006890,
31000,3100009865,
31000,3100012455,
31000,3100012840,
31000,3100016340,
31000,3100012000,
31000,3100020785,
31000,3100052295,
31000,3100046625,
31000,3100045680,
31000,3100031325,
31000,3100044245,
31000,3100043475,
31000,3100016550,
31000,3100004020,
31000,3100010985,
31000,3100013015,
31000,3100009445,
31000,3100015570,
31000,3100016655,
31000,3100051700,
31000,3100049145,
31000,3100028245,
31000,3100042355,
31000,3100026805,
31000,3100037000,
31000,3100034825,
31000,3100039660,
31000,3100039695,
31000,3100004195,
31000,3100008885,
31000,3100006505,
31000,3100007730,
31000,3100016410,
31000,3100005630,
31000,3100053660,
31000,3100047220,
31000,3100048585,
31000,3100049950,
31000,3100037525,
31000,3100039065,
31000,3100024530,
31000,3100026875,
31000,3100040710,
31000,3100023200,
31000,3100008220,
31000,3100007975,
31000,3100019070,
31000,3100001850,
31000,3100009760,
31000,3100011475,
31000,3100022605,
31000,3100002795,
31000,3100003040,
31000,3100008185,
31000,3100014520,
31000,3100020610,
31000,3100047815,
31000,3100052960,
31000,3100048935,
31000,3100030730,
31000,3100032200,
31000,3100031780,
31000,3100031220,
31000,3100025055,
31000,3100024670,
31000,3100023550,
31000,3100023410,
31000,3100034545,
31000,3100038960,
31000,3100000975,
31000,3100019350,
31000,3100002690,
31000,3100020540,
31000,3100010600,
31000,3100011860,
31000,3100012140,
31000,3100007625,
31000,3100004300,
31000,3100015815,
31000,3100001500,
31000,3100021415,
31000,3100046275,
31000,3100034300,
31000,3100040780,
31000,3100042145,
31000,3100043370,
31000,3100022185,
31000,3100006750,
31000,3100017880,
31000,3100003495,
31000,3100011195,
31000,3100001465,
31000,3100012525,
31000,3100010005,
31000,3100019595,
31000,3100032410,
31000,3100033320,
31000,3100034265,
31000,3100037210,
31000,3100038085,
31000,3100042670,
31000,3100040920,
31000,3100022430,
31000,3100022640,
31000,3100000240,
31000,3100000555,
31000,3100003950,
31000,3100005455,
31000,3100012770,
31000,3100000870,
31000,3100039590,
31000,3100025160,
31000,3100029050,
31000,3100023970,
31000,3100025475,
31000,3100038610,
31000,3100039170,
31000,3100022150,
31000,3100022045,
31000,3100008360,
31000,3100000205,
31000,3100003390,
31000,3100006015,
31000,3100010635,
31000,3100003355,
31000,3100016165,
31000,3100018405,
31000,3100047500,
31000,3100051175,
31000,3100046870,
31000,3100037140,
31000,3100026175,
31000,3100026630,
31000,3100035665,
31000,3100042810,
31000,3100012280,
31000,3100008535,
31000,3100014730,
31000,3100002655,
31000,3100019910,
