from,to,
3700036960,37009,
2900036314,29061,
1900043725,19151,
3900047474,39049,
2900052292,29145,
4100038500,41047,
2600056680,26015,
2900046172,29109,
3700038040,37067,
2700043036,27169,
2700043036,27157,
4800049992,48333,
1700051180,17081,
1600055900,16083,
5100068496,51067,
5400055756,54061,
4200043064,42003,
3700047980,37167,
2100055092,21107,
500046970,5029,
3900054726,39047,
3900054726,39129,
4500058030,45013,
1800053388,18175,
2900051824,29089,
1700052584,17197,
3700046820,37167,
1900071625,19193,
4200054016,42107,
4200050880,42069,
4900054660,49005,
2000050525,20155,
4200054728,42005,
1000047420,10005,
1000047420,10001,
5300050360,53029,
5400059458,54107,
4700036640,47151,
600054232,6013,
3800066300,38011,
2500037000,25017,
1700054703,17161,
1800068022,18147,
1700054885,17031,
2900053786,29031,
1700055002,17183,
4000045500,40125,
100051000,1101,
4800054024,48343,
2700048310,27095,
900047515,9009,
5500060450,55095,
2100058620,21059,
2100064146,21155,
4200046216,42049,
1700061925,17143,
3400055800,34005,
1700057381,17031,
800057630,8035,
4500054340,45041,
2100059196,21017,
3500055620,35047,
3700051040,37031,
1300060004,13029,
4000058100,40115,
4200060008,42027,
4500056140,45077,
1600062740,16035,
1900062850,19015,
2700051388,27117,
1700060209,17199,
4000064050,40059,
3000058975,30085,
4200062136,42107,
3900045276,39139,
3100042495,31003,
4000063750,40123,
3900069302,39091,
4700061040,47055,
1200059200,12015,
2900040196,29095,
4900061150,49057,
5600063755,56033,
2000058475,20161,
1200036475,12019,
2100057918,21043,
4500059380,45035,
4200044664,42021,
3700039480,37071,
4800062108,48309,
1700064148,17095,
2700041426,27147,
4600056380,46037,
2600069800,26099,
3600065431,36119,
5400039628,54083,
1900069060,19019,
2700056176,27097,
2700056176,27009,
2000054700,20155,
2100067602,21117,
4900065770,49049,
2200067880,22013,
1800067626,18175,
4800049692,48217,
2700058396,27115,
3800070780,38095,
3800070780,38019,
1900065595,19079,
2500030840,25013,
1200032150,12081,
5100037288,51107,
1900036345,19103,
4800033968,48029,
4800033578,48423,
2800031980,28101,
3600034319,36059,
3700030720,37089,
2200033735,22119,
100033976,1029,
3100021765,31163,
1200029150,12039,
2600036300,26061,
2800005820,28011,
5500012225,55055,
5500012225,55025,
4200002288,42007,
4100013750,41009,
2900014212,29069,
3900016378,39087,
4600010620,46005,
1000033900,10005,
1600013150,16085,
600013756,6037,
1900011170,19155,
2700010252,27021,
1700010591,17041,
1800028440,18119,
1900015060,19099,
1300012232,13093,
3900010674,39165,
3700009060,37081,
3700009060,37001,
2200014450,22039,
2700009964,27041,
1700009434,17167,
1900000190,19083,
1900000190,19069,
3900012476,39043,
800028745,8077,
2800009180,28013,
2700008254,27085,
1900002395,19023,
4600007380,46091,
2400025425,24033,
1200008600,12077,
2100020224,21107,
2100020224,21033,
2700027566,27117,
3100006050,31185,
1700011007,17057,
1200007875,12099,
4800014704,48245,
5400004924,54023,
2800011580,28015,
5400037372,54075,
5500002550,55049,
4200028960,42001,
4800005732,48027,
4800005732,48491,
4600001500,46037,
3700012580,37013,
500005440,5009,
100026824,1053,
1700031992,17071,
1900033645,19027,
1900034005,19155,
2600012760,26059,
1700014845,17167,
2300004860,23031,
4000000450,40067,
600030798,6057,
4900014070,49015,
1300039216,13025,
600013014,6007,
200018510,2188,
2700001486,27003,
5400001780,54047,
2000030700,20125,
3100020995,31129,
5500009725,55015,
500008260,5145,
1600000280,16067,
5400000748,54077,
2200003320,22027,
1800013780,18165,
2400015925,24009,
3700004640,37013,
100000460,1073,
1700012567,17029,
5500010450,55027,
4200027576,42133,
1700012164,17081,
1700012164,17027,
1700012164,17189,
1700012164,17121,
4700024440,47051,
1600008560,16007,
100020104,1103,
100020104,1083,
2200003110,22099,
2200003110,22097,
2900010486,29121,
1700018745,17167,
3600005815,36003,
4200027696,42109,
600013882,6013,
4200003296,42021,
2600004080,26017,
500033310,5133,
4000012960,40083,
3700008420,37047,
2700014626,27111,
3900027818,39137,
500012820,5007,
1300034428,13077,
4800029168,48099,
2000001600,20141,
5300003180,53033,
5300003180,53053,
2600027080,26157,
1700029392,17117,
4800006140,48061,
4200006240,42007,
1700031121,17097,
1700018459,17011,
1700018459,17099,
1600038440,16017,
3900009288,39035,
2100009856,21117,
4200008632,42007,
2000001625,20205,
2000032825,20085,
500001540,5109,
4800002284,48497,
3700002620,37013,
1900012765,19067,
4700012100,47027,
1900003970,19155,
2100005464,21111,
500010900,5067,
500021190,5143,
3900006194,39147,
2600004940,26085,
3100008675,31089,
4800019708,48229,
4800005552,48049,
1000031560,10005,
2900028324,29095,
600006560,6007,
2600000860,26047,
2700029096,27001,
2700001864,27151,
1800012124,18019,
1300000828,13209,
4800008260,48127,
4800005984,48321,
4800032240,48291,
2900029962,29167,
500020830,5035,
500012190,5083,
3700019740,37051,
3400032310,34003,
2900030718,29019,
4200017152,42107,
1300002592,13233,
1700005248,17043,
1700005248,17031,
1700005976,17089,
2100027802,21089,
3600032017,36075,
1700021176,17143,
3600013068,36011,
1900004330,19097,
1800012412,18127,
1300027708,13149,
5400009844,54077,
1900006355,19163,
4100011600,41027,
4800016540,48367,
1800016858,18163,
1700007224,17047,
600016378,6073,
1200014850,12063,
3100006855,31023,
100024664,1063,
3900019050,39109,
100016600,1049,
100016600,1019,
4900022870,49015,
5300015710,53043,
3100011300,31141,
4800009172,48387,
1200015575,12029,
4800017948,48155,
4100022800,41019,
1700011826,17069,
3900026656,39113,
1200016125,12101,
1300021268,13109,
1700019642,17031,
1200016335,12011,
1700018537,17113,
800012910,8019,
800012910,8047,
3700014400,37131,
200022910,2158,
3400016660,34025,
4800019456,48077,
3400028680,34003,
1900019810,19159,
2600033340,26139,
4200019472,42129,
2700011602,27153,
100021448,1041,
1900030540,19107,
1800023188,18133,
2000003250,20177,
2900020134,29037,
2900020134,29013,
1900022395,19061,
1700021254,17133,
1700021254,17163,
3700019000,37183,
3700019000,37135,
3700019000,37063,
3600013145,36053,
3600021523,36053,
3600021523,36017,
4800024240,48283,
4800003084,48279,
1700026987,17031,
1700029938,17031,
1800020080,18035,
3900019806,39035,
500021070,5139,
2900022114,29113,
4200027232,42107,
2600025940,26147,
2000021650,20197,
2000028675,20097,
5500024825,55035,
4000024950,40047,
4800030548,48491,
5500025600,55043,
1900002080,19045,
4200010240,42015,
2100008614,21189,
1800014932,18041,
4100026050,41039,
4200026592,42003,
200026760,2290,
2900004906,29189,
4500027070,45045,
4500027070,45059,
2900015922,29147,
3700024640,37113,
4200027784,42005,
2200010950,22009,
1700033851,17111,
3800029180,38009,
2400031525,24031,
500026050,5005,
4000028800,40007,
5500022975,55115,
3100017145,31177,
2900027064,29061,
2900027064,29081,
3400026340,34015,
2700023714,27137,
2700013456,27163,
3900030506,39075,
1300033336,13267,
4600011060,46125,
4600024820,46039,
2700018134,27093,
2700018134,27145,
4200017840,42033,
5100000148,51191,
3900032340,39037,
3400028770,34007,
5500089550,55101,
3200085400,32019,
4600073020,46005,
2900081106,29171,
1900087015,19197,
1800085400,18095,
1700083063,17073,
3800086620,38003,
5300079135,53025,
2400085100,24043,
2700070402,27077,
2700070258,27063,
4700080540,47069,
1700081087,17097,
1700081087,17031,
2400083100,24013,
2200080815,22019,
1900084450,19059,
2200081375,22047,
4200082848,42003,
2100081624,21111,
4900082620,49005,
2900078370,29189,
2900078352,29107,
4000079450,40039,
1900082650,19065,
3900084308,39171,
2900077128,29219,
2900076966,29155,
3600078113,36053,
2600083020,26127,
1200075625,12053,
1900081885,19113,
5500083175,55133,
3700066960,37003,
4800071060,48219,
5600074195,56011,
1900076260,19017,
1900076260,19065,
100073848,1127,
100073848,1073,
2000071975,20067,
4000072250,40079,
3600076540,36065,
4100074950,41005,
4100074950,41067,
2400081275,24021,
3900069470,39061,
2600076220,26117,
2900072034,29189,
4700070400,47143,
3000073975,30031,
2900073690,29165,
1600071020,16043,
1600075970,16033,
3600076617,36021,
3700063880,37161,
2600070960,26021,
3900075210,39157,
1900074280,19041,
2900071368,29047,
2900071368,29095,
1700071604,17203,
2900080548,29061,
1300073784,13089,
4000072900,40067,
3100047080,31133,
3600076331,36059,
2600081540,26099,
1700078175,17089,
2700056698,27145,
2600070940,26037,
1700078916,17115,
2700058000,27123,
3100047290,31063,
4200078616,42027,
2700058072,27145,
5100077792,51185,
3100050510,31147,
3800082940,38019,
1300073004,13163,
1700072949,17021,
2900077002,29051,
2100072770,21111,
1900077340,19027,
4800072530,48121,
4100072950,41065,
600078106,6103,
3100053275,31173,
2200078890,22017,
400074400,4003,
500075980,5081,
2000077150,20021,
3600073517,36045,
5000085150,50007,
2400079675,24033,
1300073256,13031,
3800086580,38015,
3800086580,38055,
3100048270,31133,
4800077632,48453,
4100072500,41029,
2700064444,27007,
800080865,8119,
1300075328,13241,
1300075328,13137,
1900079770,19103,
2000072650,20135,
2400077825,24021,
3600077376,36069,
2100081858,21175,
4600069780,46037,
2900074473,29039,
2100084522,21037,
4000077300,40043,
3000077125,30057,
3100048445,31115,
3400071670,34037,
5100081312,51083,
1800071486,18097,
4800069140,48061,
800072395,8105,
4100068550,41043,
5300065205,53033,
5100073200,51093,
4600058900,46011,
500064370,5007,
4100067050,41071,
5300063735,53045,
3100044700,31019,
3900071486,39103,
2900066440,29159,
3900071220,39099,
3700044100,37021,
1800050796,18009,
2200059445,22103,
2900056360,29147,
4800054132,48361,
2200038092,22051,
4000048750,40051,
1700049178,17181,
4200049768,42027,
1300051408,13091,
1300051408,13271,
2400052475,24001,
1700048853,17107,
3800052340,38055,
1900053985,19007,
1900053985,19135,
5100054904,51071,
5400074788,54103,
2700044116,27127,
4200046256,42003,
4200061000,42003,
3100029925,31145,
1700050790,17009,
4000044800,40121,
4000047000,40059,
1900050520,19169,
2600071860,26077,
3700046000,37127,
4700046380,47009,
2600051820,26151,
1700046981,17155,
2900058178,29165,
3900061504,39173,
1300068516,13121,
1200042900,12099,
2700039428,27163,
4800046620,48377,
2000044150,20201,
2700034244,27163,
600056700,6065,
3100030310,31027,
3100030240,31119,
1700055639,17097,
2000054675,20099,
1200059675,12083,
2200052565,22065,
3000043525,30001,
2900065450,29041,
3600044006,36049,
4800053160,48257,
1900047595,19099,
1900063615,19101,
500063470,5125,
1700045174,17019,
2000048125,20001,
1200033150,12099,
4800044308,48085,
4500042820,45001,
4100044050,41039,
2600052980,26149,
4200051632,42083,
1300046552,13181,
2700038150,27131,
4800043888,48203,
4800043888,48183,
3400044880,34003,
2200070630,22061,
2900049664,29083,
2800067200,28115,
2800067200,28081,
2800067200,28145,
3900044632,39073,
4700043160,47135,
100043744,1081,
1900041295,19009,
1700037218,17097,
2600047820,26049,
3900050540,39017,
600036882,6067,
3800063740,38013,
2700059566,27107,
4900055210,49011,
3900039536,39137,
4800040450,48497,
4200038400,42075,
3700041720,37179,
600059500,6065,
4000041350,40053,
4900037170,49053,
4200064784,42047,
1700038778,17059,
2900038000,29037,
2900038000,29047,
2900038000,29165,
2900038000,29095,
1200037975,12105,
3900039508,39127,
1700053481,17031,
600060102,6081,
4200042984,42083,
5400052180,54053,
2700050902,27021,
1300042268,13305,
2000048225,20027,
4200068152,42009,
3500033850,35017,
100060240,1131,
3900064024,39105,
4800041848,48239,
3100031570,31157,
600051140,6099,
1900046920,19031,
200052390,2050,
2900052148,29183,
2900035396,29221,
2100055596,21103,
4000049550,40111,
4000049550,40037,
1300044312,13295,
3400040530,34001,
1200047625,12021,
500063020,5145,
3900048160,39159,
1700049945,17197,
2700031760,27133,
2700031760,27117,
2200050885,22119,
2600051980,26005,
4600030980,46125,
2100043606,21117,
4800046056,48339,
4100067100,41067,
500036670,5033,
3900045066,39005,
3900045066,39075,
3900050176,39061,
3900050176,39025,
5500058575,55081,
600061068,6099,
4000036950,40121,
4800040472,48409,
2600042160,26077,
4800045324,48257,
4800045324,48213,
2000033575,20005,
2600049000,26163,
2200045040,22031,
4900040250,49027,
2200048645,22111,
4100059600,41011,
4800048408,48139,
5100070752,51083,
4200042168,42075,
500037660,5055,
600049670,6085,
2400052425,24021,
1700037712,17075,
4200046592,42107,
600040032,6037,
4200040360,42117,
2000037575,20107,
1800053298,18061,
4800039916,48121,
1900061320,19077,
5600043745,56015,
3900042994,39139,
3700035720,37055,
2200043010,22115,
1900038100,19019,
1200044000,12009,
5300036745,53067,
1900052050,19097,
4900036620,49003,
100041368,1071,
3600044193,36023,
3600044710,36033,
600039710,6033,
3900056700,39007,
2700040220,27171,
1800057132,18137,
3600042554,36103,
4900050590,49001,
4200044704,42021,
4800042148,48179,
4200050088,42107,
4800039952,48209,
4800042388,48029,
3100029260,31025,
3900054166,39145,
4800060672,48303,
1800043686,18113,
2900067628,29145,
500048020,5045,
4200051568,42075,
2800050280,28145,
400063470,4027,
3100033565,31061,
2900058196,29165,
1800040266,18065,
3100033740,31025,
1700051986,17035,
1700039909,17021,
4000051050,40105,
4800050820,48091,
4800050820,48187,
4000041550,40083,
2600057220,26021,
3600050298,36065,
3100035560,31027,
2800066720,28081,
1800053262,18107,
4200047424,42071,
3900055748,39027,
4000067950,40027,
3600045392,36023,
4000051800,40109,
4700053380,47107,
2900062498,29019,
1700057043,17021,
3400066450,34029,
3900057372,39119,
5400059836,54033,
4100053750,41045,
2700052594,27139,
2200056540,22003,
1300062216,13031,
4800062636,48207,
1700055275,17019,
2700044530,27123,
5600066075,56007,
2600061020,26125,
4700056040,47115,
2200048260,22083,
3600065354,36101,
1900060915,19101,
600051560,6065,
4200069936,42085,
500053240,5145,
1900061770,19095,
5400062284,54093,
2900056612,29163,
2600047100,26133,
2600063540,26127,
4100049450,41005,
600065112,6053,
2600063820,26047,
3700046060,37019,
3800049260,38031,
4600049460,46023,
4200060136,42081,
4200049504,42045,
1900062760,19193,
2700051136,27049,
2700051136,27109,
100038416,1127,
1800060192,18063,
4500063115,45003,
3900039662,39043,
2700051424,27157,
1700060391,17093,
100061008,1073,
4800058448,48291,
3500070500,35049,
2400063075,24015,
1200058600,12101,
2900060752,29037,
600058240,6107,
5300037900,53061,
1700061314,17031,
4800062672,48331,
4200053248,42031,
2700051316,27163,
1900064425,19113,
2000058375,20115,
3700054580,37093,
1900065550,19065,
1600052750,16087,
1300064736,13129,
2500056585,25025,
5500067625,55103,
600060620,6013,
2900044516,29045,
3800061780,38095,
1600067870,16049,
1800065214,18049,
1700064759,17167,
2700045340,27057,
3100042250,31173,
5300050325,53075,
4800050448,48349,
1700067236,17121,
4200067648,42063,
2900037574,29139,
1800048798,18091,
600040130,6037,
2000039350,20091,
2900066044,29003,
1900050385,19167,
1900043275,19005,
4100065950,41007,
1200032650,12029,
4700036000,47131,
3600035276,36023,
5400037636,54089,
4000034650,40047,
2400039175,24011,
100034480,1009,
600033588,6071,
4200034064,42085,
1700034137,17183,
1900035715,19129,
3600032754,36087,
1700033357,17135,
1700033357,17021,
3100021345,31035,
3100010250,31051,
2900027514,29197,
2000014900,20195,
3600016727,36101,
4800024000,48141,
3900002428,39061,
2600006900,26067,
2000013625,20027,
3600029443,36035,
5600020110,56023,
4800015916,48083,
4200025416,42133,
4800032840,48253,
4800017060,48349,
3600013739,36019,
2200000240,22103,
4200012224,42125,
3600013233,36059,
4900011435,49021,
3700010680,37125,
2700003124,27021,
1300024488,13175,
4800016192,48093,
3600012210,36107,
2100019882,21021,
3600011704,36051,
3800011180,38055,
5500011475,55133,
2000009575,20079,
1600015490,16037,
2900009424,29095,
1700010877,17001,
2700012502,27061,
1900008875,19149,
3600010132,36059,
4100010850,41007,
1700031368,17061,
100009016,1041,
1700007770,17063,
1700007770,17197,
4200013704,42003,
4000033700,40073,
2600009820,26029,
4800009640,48337,
1800006652,18177,
2800007780,28117,
4000029850,40087,
3600016815,36043,
100007912,1055,
100007912,1095,
2500007000,25025,
100007672,1005,
1600036460,16055,
3600001198,36003,
1300026156,13101,
1700032525,17089,
1900013620,19197,
4800008860,48439,
2000031675,20013,
2600003740,26057,
600007162,6023,
2900008164,29189,
2400028725,24033,
2600003880,26025,
2200013960,22033,
2700005752,27141,
3400002080,34001,
3400000700,34003,
1900029280,19139,
5500032790,55087,
5500032790,55015,
4800005288,48039,
1800002800,18143,
2600016420,26087,
3900002148,39111,
1800025180,18007,
4600020060,46035,
2900002242,29019,
3700020840,37153,
2100024778,21117,
1900000955,19127,
2100011098,21057,
5100031056,51191,
1700008186,17101,
2000013275,20069,
500004030,5063,
4000002800,40045,
4200007120,42039,
2900027190,29047,
4800021628,48113,
100032440,1089,
2900004996,29133,
1700030250,17191,
4800007864,48053,
3800035900,38103,
4900011320,49021,
2900001198,29119,
4200000332,42129,
4100024550,41053,
3900005550,39035,
2600000700,26157,
2100016750,21001,
1700000516,17195,
5100000180,51001,
4800002272,48039,
4500000955,45005,
4200005776,42111,
1300009040,13245,
1300009040,13033,
4800013024,48085,
4800013024,48121,
4800013024,48113,
1900005905,19159,
2800010140,28049,
2000003150,20153,
4600020180,46089,
4800031715,48121,
1300004448,13163,
3600004253,36091,
1800016300,18099,
2000018325,20167,
1700014936,17075,
3100002830,31099,
1200003250,12031,
2900001090,29013,
5500016250,55075,
4700004720,47033,
2900001252,29163,
500010360,5019,
4600001140,46039,
5400004612,54049,
5600011120,56003,
1700003844,17097,
1700003844,17031,
3700005340,37067,
4800005768,48121,
5500007900,55053,
2400031100,24043,
4800007852,48213,
2600037120,26015,
4200014000,42125,
2700004114,27163,
3700007720,37175,
4200024000,42049,
800006090,8005,
800006090,8001,
3800006300,38045,
3400005590,34035,
2900026110,29189,
4100013050,41035,
2600008640,26125,
5400003292,54055,
2000025050,20009,
600003092,6081,
4200006904,42063,
4500032965,45057,
1800005716,18055,
3400028650,34017,
2900016228,29189,
4700033400,47079,
600016350,6065,
2800026780,28095,
600016742,6037,
4800005708,48349,
500000700,5075,
1700017406,17075,
2900017272,29189,
1700023165,17085,
4200017416,42133,
2700003574,27027,
800018750,8025,
3900034118,39003,
4700018620,47071,
4000018850,40119,
1900017985,19147,
2900026218,29153,
4600015700,46081,
5600033740,56037,
3400021480,34003,
2600036280,26163,
1600022330,16085,
3800019900,38101,
4000021200,40099,
1800013492,18097,
3800020300,38049,
500019990,5041,
100021952,1071,
800008675,8123,
800008675,8001,
1700006964,17081,
3700019140,37045,
1800019756,18177,
1700032408,17119,
2900021214,29161,
5500022575,55025,
5500022575,55105,
1800020404,18081,
1800020404,18145,
1800020404,18005,
4200023024,42043,
2100025786,21069,
5400024844,54085,
1200022175,12089,
5500023800,55057,
1300027344,13015,
5300021730,53075,
5400032716,54091,
1300008956,13061,
2900022672,29121,
100024688,1103,
2000022025,20013,
1200007450,12059,
1900026400,19113,
2200025160,22111,
3500025800,35045,
3700004960,37045,
5300023970,53053,
1600032770,16073,
2600029200,26049,
3700024570,37125,
4900030130,49049,
2000024275,20117,
3900028616,39169,
4800027420,48039,
2100034390,21107,
2100008902,21227,
3900029162,39139,
3900029162,39117,
3900029162,39033,
4000028350,40135,
1800027054,18053,
3700025680,37073,
400014380,4011,
5300026455,53025,
3100018615,31019,
2200028940,22041,
2900027334,29189,
500031540,5011,
3900030702,39157,
1800026386,18033,
200029290,2050,
5500030000,55089,
2200030690,22031,
3100007485,31015,
2600034640,26039,
1200027400,12019,
2700025658,27143,
4700030880,47105,
4000031750,40139,
2700026378,27021,
4200032080,42115,
1900033780,19071,
100032896,1049,
1900021225,19049,
2900008974,29131,
2600036380,26075,
1700084155,17055,
4700082360,47053,
4800080440,48499,
1300084176,13057,
2100084414,21227,
100083976,1131,
4200085632,42111,
4000081500,40019,
1700081074,17079,
1800083528,18073,
2100082200,21233,
4800078136,48481,
5500086400,55135,
4200083472,42007,
1700079735,17075,
5400085156,54009,
5400085156,54029,
2800078520,28019,
4000080500,40063,
5500084350,55025,
2900077848,29005,
800083450,8027,
3100051630,31051,
5100087712,51171,
5400084484,54047,
2700068008,27127,
800082350,8055,
100079728,1055,
5100083680,51820,
2200083125,22079,
3400072240,34007,
500070010,5111,
800075970,8089,
3700066040,37133,
3700066040,37141,
1900076440,19059,
500073370,5057,
1300074376,13055,
1300077372,13083,
2700065542,27117,
5300070560,53075,
100076680,1073,
100076680,1009,
1700083687,17175,
2800081000,28017,
4800071156,48113,
1900082965,19087,
500062030,5129,
1900086610,19029,
5100083600,51183,
1700075484,17031,
1700075484,17197,
900073700,9011,
1900069915,19121,
1700072221,17155,
1700074574,17021,
2900075706,29007,
4200076144,42095,
800074485,8063,
5400075820,54087,
2900064550,29021,
4600060060,46087,
1900078330,19109,
2900065034,29186,
1700081867,17145,
3100051665,31055,
3800079340,38003,
3800079340,38017,
4800080044,48339,
4800069560,48271,
500068060,5035,
3900081718,39047,
4900075360,49035,
2600088260,26125,
4000072850,40117,
1900075720,19075,
4000073100,40139,
2900072304,29051,
2900072898,29153,
5400080284,54019,
200077690,2070,
3700069520,37023,
2000071000,20177,
2700057202,27173,
4200077912,42003,
3600078960,36055,
4800076948,48201,
3900079716,39043,
3900079716,39093,
5300072905,53067,
3100050895,31185,
600084606,6025,
600080686,6093,
100081912,1085,
500068360,5067,
4800074408,48029,
3600075803,36071,
1200078000,12011,
3900083216,39135,
4800074756,48097,
3100050125,31155,
2600081700,26137,
100083664,1071,
4600064020,46067,
1300079864,13163,
5500086750,55067,
3100049635,31025,
500074360,5143,
2700072310,27157,
3900079114,39083,
3900079114,39089,
1200068135,12011,
2600074900,26125,
2300071990,23005,
5100073904,51117,
5400075292,54039,
4700069620,47047,
1200066725,12063,
100071280,1009,
3600068099,36017,
2100071364,21103,
1700069979,17161,
4800067832,48199,
400066470,4017,
100070128,1087,
4800067640,48285,
4000067200,40113,
1700069342,17167,
800069645,8005,
1900072525,19071,
1900072525,19145,
900068100,9001,
3100044595,31143,
3900072088,39093,
5500073025,55117,
3800071940,38091,
3700044400,37023,
100065472,1037,
3700037680,37019,
800051745,8085,
3900051674,39107,
3600049330,36059,
1800050058,18135,
4000067550,40013,
4100048300,41043,
3400053280,34035,
1700049009,17161,
5300056625,53075,
3900052976,39081,
1900051735,19057,
3600047427,36015,
1800048744,18091,
2000049325,20005,
3700040140,37155,
4200067616,42081,
4800047760,48035,
1700063641,17111,
2600051600,26147,
5300035940,53033,
1700051206,17115,
1900037470,19013,
4800049272,48213,
3400069510,34029,
2900039008,29213,
2900062210,29037,
4200041848,42079,
1900049890,19181,
3700040540,37185,
5500050750,55053,
2700060016,27053,
5300043395,53065,
3900061112,39089,
2700038708,27083,
1700056536,17055,
4500043360,45061,
2600046000,26037,
2600046000,26045,
2600046000,26065,
3800059020,38005,
4800044128,48061,
500041450,5051,
2400047875,24001,
3600046415,36073,
3800066500,38089,
2000048600,20189,
5500045325,55049,
5500045325,55043,
3700040600,37087,
2700058900,27163,
3900050918,39011,
3900050918,39149,
4700067120,47155,
3800047100,38073,
3800046980,38029,
2000041325,20115,
5500051575,55025,
3800044700,38009,
4200049400,42103,
2700039014,27001,
1900039450,19073,
1300047560,13163,
3800045460,38003,
3600038934,36087,
4100049150,41069,
2800042980,28105,
2800042980,28155,
3900046872,39165,
4800035984,48015,
1900048045,19131,
4800040804,48381,
2100046027,21067,
1700044173,17167,
2600052920,26151,
4600032140,46041,
3900052276,39101,
3600038264,36013,
100050192,1099,
1700039077,17153,
600036056,6037,
2900066674,29145,
1200067650,12099,
2700032174,27139,
3000040525,30101,
4800045288,48029,
4800045288,48325,
4800045288,48013,
2200055420,22085,
2100040114,21207,
3900044856,39093,
2700030446,27069,
4200037640,42133,
2400071600,24043,
1900063750,19125,
2900046964,29107,
2900039044,29189,
5400040828,54041,
100057024,1039,
3100037595,31139,
4800037528,48315,
4800036128,48371,
2800039880,28049,
4800035480,48201,
2300063590,23013,
2900033256,29159,
3400037110,34027,
5100064272,51195,
2600047280,26151,
4600031620,46071,
2900046316,29195,
2900041132,29145,
1800050562,18003,
3900053634,39075,
500043310,5083,
2900053516,29103,
5500050425,55119,
3900049238,39051,
1200050575,12011,
4800057044,48077,
4000036700,40011,
4000036700,40015,
2600071700,26005,
1800050760,18181,
1900071310,19073,
1700048632,17045,
5300036045,53037,
100038272,1015,
5600055345,56041,
1700070122,17031,
4800039700,48275,
2800038320,28007,
2700056284,27045,
3800043580,38045,
4600053940,46059,
4800060668,48461,
3400040020,34003,
600039178,6059,
2000048825,20099,
1700065156,17201,
200036540,2122,
3700036512,37179,
4200049920,42003,
200053930,2050,
1700041742,17097,
3700055940,37155,
1700071422,17123,
1700037907,17043,
1700054820,17031,
500062240,5005,
600039259,6059,
3700037040,37045,
3600068610,36071,
1900044580,19053,
5500046850,55025,
1700044446,17095,
1700044446,17057,
2700058684,27009,
3900049294,39151,
4000064600,40067,
2400062025,24045,
4500043585,45019,
3600042224,36105,
4200043232,42129,
2700044566,27033,
2000049100,20191,
2000049100,20173,
4800050040,48275,
4200052320,42003,
1700061548,17109,
4200061512,42121,
5500055275,55133,
100064776,1039,
200038970,2130,
1800052038,18013,
600050398,6073,
100053400,1133,
100053400,1127,
2900051356,29097,
4000052600,40047,
600044000,6037,
3000053200,30013,
400043990,4021,
5500056125,55077,
4800050760,48085,
4200072080,42051,
4500055465,45007,
3900069400,39027,
2200056820,22123,
5600061610,56011,
2000045750,20193,
4200054352,42073,
5500046150,55119,
5400059068,54039,
5400059068,54079,
3700047240,37185,
4700056720,47079,
100038608,1021,
3600053022,36059,
500058280,5121,
3100035000,31111,
3900056994,39033,
3800058300,38035,
5100070096,51173,
5100070096,51191,
2400057650,24023,
5300050430,53027,
2900045740,29229,
1200050875,12085,
1000053920,10005,
1700055210,17121,
2000052200,20047,
4200071144,42077,
100056472,1015,
4200056408,42051,
4000054000,40037,
4700055800,47129,
4700055800,47001,
4700055800,47145,
2400071650,24045,
3600055365,36065,
5000053575,50019,
1800057546,18007,
1700057394,17031,
1700059520,17193,
800057400,8045,
1700051479,17137,
4600058580,46099,
600056112,6099,
2000055100,20115,
1200045900,12069,
3700051080,37155,
2000034300,20001,
2000049150,20157,
3100044035,31037,
2000053550,20059,
5500062450,55099,
600056924,6037,
1300061040,13089,
3700052220,37119,
2700034676,27067,
600057526,6059,
3900063030,39097,
3900063030,39159,
2900045614,29069,
1700060599,17167,
5500048350,55135,
4200061864,42051,
4200057184,42107,
2900058898,29211,
4800058892,48061,
1900050790,19057,
4800059132,48181,
4600052980,46103,
5600062450,56029,
2800053200,28161,
2900057080,29173,
2100042094,21117,
4800065384,48233,
3900065256,39105,
4200063312,42009,
5300057430,53049,
4600053460,46115,
1300064596,13185,
3900040558,39175,
2700054736,27035,
1200060975,12099,
4800062138,48479,
1200061500,12009,
3500065280,35027,
4800037168,48237,
4800063272,48199,
4800063380,48309,
1900068925,19041,
5400070588,54077,
2300064675,23031,
4800064112,48439,
800067005,8109,
3900055790,39029,
2600059140,26121,
2800035020,28133,
2900066134,29217,
4700066880,47077,
4700066880,47039,
400065000,4013,
1700036074,17073,
4800034700,48147,
2100037630,21111,
3700031500,37023,
1200030200,12099,
4800033320,48117,
1900035760,19145,
2700028214,27079,
100033904,1039,
2000031150,20007,
1700033630,17097,
1900034725,19141,
3900018000,39049,
3900018000,39045,
3900018000,39041,
1900011530,19133,
500014950,5123,
2100016372,21037,
4900011870,49039,
3700013280,37087,
3900013169,39053,
1700015001,17039,
4800015472,48035,
2400017600,24043,
1300012400,13131,
4800026604,48257,
1800012898,18157,
3000014950,30055,
3100015360,31019,
1200002250,12069,
2700023318,27123,
1200013400,12119,
4800016168,48089,
3800036700,38029,
500007150,5015,
1300015508,13213,
3900011332,39049,
3900011332,39045,
1300017832,13267,
2900001522,29185,
1600016120,16041,
4000010650,40003,
4100031650,41001,
4800011716,48231,
1700009980,17043,
1700009980,17031,
3100017950,31113,
3000010375,30035,
4000023450,40031,
2000024175,20119,
1700008472,17107,
4200008760,42017,
900037000,9003,
4000031150,40111,
